AccountId,Pool Balance,Incentive Share
5EetwP1nJ42KtwGaXASn78Bh4M6Bhg125TsewMf3SnqsMxtJ,244960650250,0
5FLatVBwAAfjX7yKt2d1TGZWJFxNC9yAnRzxxyQbQQeRg6My,29571942026,0
5HWCy9CUf5bdNWafUMF5m1DXF75ScLwLHsdJJTXkXS1vFRTM,0,534346162343
5GzZLDhmFHmPH5SsKUZPT8bqEecRPvHf6C6Evfzd3RAzQzg5,1555455230896,0
5HmgxDrKNSbXQRK4gvNao74zVu3FC4wL86FBnuaWAQ4tvtQM,0,404434488214
5DvmF2mPdbrrRRLds4LM68h3pbNGo4XyeNXJPVUeCcxSL2Q5,446511348,0
5CQNX1QuoReTMpRNnMT9vvJPPr7Rdq3vyRCMj1RSgSTR1HgY,0,110293819912
5DD4YwLvPBeC4vCeDHcEH1zKKwbu1CqBBfC3wa5QRRiknUq6,6747032059,0
5GBo9tzSrigJXxboRRW7obT3KXr2cJWEZwzEryGCsqA6KqeM,2003443463303,0
5EL4BhAQpgrVHSKpuqndqJCVJGS4fnP3KnXwc94nLGzubYAc,0,102745388319
5HeXq63icVSggCUe6j3XUStTiGb31eDZFFKjheTko5GqeFgr,2311187277,0
5GnDbMjNTe3jKiQS6uPqL43Vu6CM5VzFaRxTm42mCQ4Vh8n8,0,20056230885
5GSQjwf3pJ8vG9QtbQd8sf9U4G77VaUxwFfAPgpzwDnQiF9U,68287926274,0
5HMkk8cWiTzXWjq3MW7BWmGWfU5JBkizc2KCbzUx61a7Yerd,0,385829853393
