AccountId,Pool Balance,Incentive Share
5EWh7qtj7mhbohuzQCimXPdXEwAHpYZCNoM67tmk5JxsqDPn,0,42066636962
5GazbzPHLe9cNvSzjMPhubuJEMC41XqhVGf6GBVc3ABktqjf,0,17781741648
5EYCAe5fiQJso5shMc1vDwj12vXpXhuYHDwVES1rKRJwcWVj,1013754117698873,0
5CihrUvSJJYe558gDqUJcBScQN7gSWckYz2kXcFzJZ2Ryh9C,0,11726510050
5DAHjTGcLDXCpaZ3gYvQGuVuHg6fvoXFutRRCaqfYsb53VD9,0,1082669428063
5Fq3Xxna9nLWUubJYf5s3QchZMNumh6GqrxTsDKx8j8pevMs,0,139389806179
5G37EjzukybyVa4r8muHbrZ1aTLnHxFBSP9ajCEPonwYCMJK,2135612773475,0
5FZf6cqQwzv64QHfkBJV5LYG9h8L7yP1ra3yUrf12ktswrgF,0,52740638845
5Eo8N7SJv4rTqAMSqufXpNzE1kPSTeNPLRT48iEWTKZLYcu4,0,11141938617
5CXvrq3GHgsXopmTtCGzhtkLRkEEwtgfyhaFXnskJE8YTyXZ,0,3615554103815
5GbxDixmoRNMMWSNXXKS1aS3E7oLVHPUxntuUPtTAKCAUjgP,0,227595496757
5CDY4f3DrcSnzU3JUov3QEQzUDKPoq9vH31UG1D6Qaq2LrFL,0,523920913137
5DtkptGAdj7bLoXvTy7qNYc26sx5iggWHVLiojh3bKxMzfiJ,0,302474384733
5HeB6AnhGdewvUJkufWdbEfoJk4gG2h3ATMdAmszBdCZ27Ve,0,257346207193
5DUUuTJNQyFqWfQ8JhxdWKo6khQoxKmkDDhnUhzJqaYuA43m,0,675041296891
5D1zdyziSgjFG87kwdbzxR7btTx6RcQ9xmRSktVvw54eEZkZ,3171076319,188066538796
5FnEo8kQK3rxN7NHY5FghPSc1oWfh32K1mqDpTXAZWKSidPp,0,4222190732350
5GjWraaJs1wjEAK9PU2dzb9Hey2pRyuDeQ5WUH2UAVtNiaD7,0,70554161253
5FpooFgFwcuQzuAjC3Z3ZGvk9kWzko5tQuqdBPGunssgbtuC,0,11088968689
5CftZBBHfhCJTMZhRd5mnGcEpp4PZppGZiXTmb8E9txs2YEx,0,11051256108
5H8yphjSCLGh375W7LC2Cn7YVfZjyaZNcaZcNvhLfKhKxrvr,0,11104895919864
5GdnLe7t2VPrbUVszetCzKKtmH2rTDWoaEqCoQsZP2pzQait,0,90298272139
5HEkCbtU7kBWYtnoqwg3gTFHUBJqd1cSoYkU7nDREavqrRLm,0,20661286791998
5EFjifY6kSV4PSx7uNLudtpk4e9qSCJtAksHD4XhYumZDtJT,0,194557548591
5FHwnP5LRpVz28hoj1jbBeatDsR6hKqy22qETZjzLoZ4SLzz,0,716281254318
5FTWqxpJ72x7kGDR4A3ZNE9srxVv4vuDzvvhWhNpkR7X6V6a,0,1306454509526
5EJSUsfTeFcRJiuWVDBZL1RMa8wgd6TQDik9WNv8trdRDBDt,0,23053237488661
5DUC1jf5VWTfXwdb88cPu53kPyeckSpQ4zPCMzCJHCN7ovfx,1190215522,0
5HmMwKe46Y8aN8awKqzk58h2JnZejHSXig7AsiDYDFZspPyf,14842873651,0
5Eo129ENQAKQVJN3hiydQeC5hA3RdXKBzV4YL8ux2E4ZdrPs,0,10023910536
5HQDgbc65Jw3injp4gACkaBwtJESxuz6fPEWWB9odAkJyRQe,0,160042970319
5H3dTwZXqTCCwwc7F7jEfdfXz6Q4cXCTXALfwSqomJR6CguK,0,189429931378
5EhCYHFt2cgCCuNwMfKK43VAanfThXmcboFNjP6Beb75ZgY7,0,23275849852
5CXb4GNCFZU5WKxcduG6rLDoyQXX6EFUzEvYYbxvUHCVKz5S,1492014059,0
5EZTRg4vuDT29v6gWp3p1CYgSoQuHvKs5iWrLNjw8XdYuJK9,1199457080817,0
5Gq1m76uCdfvTK9HbH2c7VUVmc43kJKFGcrZoGj8QYn4zAhk,0,142698062041
5E2QsndStQ89zAzY9doUv2WvY9HjTpNJ9uC2AB8ZaznbWXNu,385722717450,3675414261800
5Dw2kMYviKMM9yMeKDX1i318ZvfboadQYapzQ1quCkyPqJ3s,0,10932741159212
5EMjsczSutdgpbA9x4CP9NVyvFTvnEN1YSmBJSwHtf2QVGi8,13268992922623,0
5FyUnDrNjG4grSozvXg826vc76uCs1kmNXAaKhBk8MciJ9Jd,0,351052850077
5CDkVAfPCFMtUT6udEPb29RzvUsWYkiu8s2Q35axXjcbb9Q8,0,15620618376
5G23AzUAickg7VTAuU7GKbnRn9MbVPe5bEAVTNEQLZfwtjXd,0,1087105789129
5EFAgFVeNQqQppXFa52VKHDwv7nYasoeGyzfdTiHkGaUJqTD,0,30755203735
5Ehk4rhATvsHKUJCypE7DjNvTWFndbXzqzqn1gFWWz37ef3M,0,62152478074
5HZAaYna6T2tdFFBToFw4gWPX7eNcBFjJptPW18sgdSeykUx,0,507003512288
5EwDTvm7nxSDHhzseBD4nURhMPkCxWYiZaqYFdjmdvmKdPbk,0,3610765039367
5FKdDakNPm9VH4AeRRz2JDMeJ8fj6x6LjpxSnGscNjvmWHkh,0,20100209439
5FeLQQY2s1RUnfQXGaNfnNQWEtzAXJXvBHgKSpYw5wq2pGhR,47938509539,0
5D89JZBCJjQPt8gyFz14ouov3z6uKWsAdXeZpr8YFhhTNHNA,0,59392005454
5HnPDcTSv8GQhD5GTLW5LDMG24ht44mLNZ23ZkvYN7XUbuq3,0,2150002232633
5HpBLQ4jucxAo8KAoTQAU79Y6TNNtA5sUTCuB1vHc4C48ZZh,0,166292644770
5G77wm9RiUXqjx1UhGETehthRhc42bmauPohZTTxgFCFGhRn,0,3995853173388
5DPNMAHaf1PV2cFGyFRCS3bmVyeEpoaVdDFw9sqp6hmpAJkg,0,429330081757
5Cf2iCt481pTfJn327dDaiDcbwQAeXsUAs9keQDyYmVLZXhC,0,212112888863
5GBpVvmN8BYLKH7niBzGR16s37BNRCZFfukea5mQj1GsDdSB,0,12684999625
5FZ16H8pied7AZtn2EKvfnAoQ7og3gTWp4Z7KZ437WPB9KwH,0,14880066216
5Da1EYudKfhQrwZrA3iRLu3rgXf8vnRf6icQxeSeJy72bLr3,0,385555206134
5Gru3MF8nF9W1gaZDgXq5QaKTAAT3WktTk1RU7t6Ca2UXshx,223839093535,8976133204433
5CfyFtZ2Rw9gWmDHxDFNBAj4MRuFVPz9e8yofmPbLZRLKWBz,0,107162373304
5Cf9vyQBhhpycKH5eoRf7nCPsCicmZEnERUqzY1nff3RHiTq,0,632916611113
5F4iSLxHMEYw9R3xjftAZ4NZZT9wfKkDiNbsaPtDnda6o8Fq,0,949549933491
5HR81bbB9gnJp4Ca3u1s5rGLMvVjurkrd33VGEXZHWRkce7F,0,10317114524
5CBDNwRse2Q7c8CQVSp18LkNT6YSDsYGWyHsPxnDQgkVDP2K,10016410972,0
5FjmPXaqoGq5nChJ49SiACU1Hqyr548aDyURf2FdGxMdypYY,0,106246119895
5HYZGfVEwaWHEEK2VqEUicmvjamLy6HsmrgJ52bG6uktxWtt,1446075643,0
5Hmd9nnZp3scs97dpK3SBXJwkPJsQVAVEHG2Y2C73wPwtpLR,0,1119901565967
5H1aLcNJkzVDQeRXtcJdVQSCXkUechCY1tmsNRCtaTQPYmbg,0,10182502894
5HnM9GwxkxS38rSHBTjtu4iyV63Mi1Tgtppg57JQXbCpp8uq,8296808780,24448720191635
5F1FQTvmG4xyRTqHNwYvTtsq4sUFhq3P5YgmmHZohbRzDXNb,0,422167458315
5FNNXRQAJDyTZojrNRPuhq32RRCCppVRZ2ckQCJFV5Vgc9uG,0,10974225637
5DZz2f6u46S6DZhvUWdHPBBfJcj8PrdPS4TXWKFsrHB8MNZy,214884994,20000000000
5DHfUCP7cRkUsVBBZUG9EkdW8xKMqFiqzJMJcZuna9MYdbno,0,246846644543
5Gwy6RBFre7CavNqfahSVmubzGr6AEo3FW26XcLqcJBNHK6U,0,448639475177
5CDmmRXtkK7cSykeEPVYxAKnZYMZaELerWziZsdnGUz2M9hp,1280952483,162493894392
5HeQnZuQMAcRKUpoqxuDZ9Xn3b8gqonvjrxUuq4Qc5AkHy4H,0,110913422216
5Fey77ubogjtYJWyrW4uXpp8uvuooTQPBNbjL6DQpu3HijQd,0,8262125814834
5FLXTXyMkRnGQLC4LrgtD22yMZP3mqrgqs6nSnoi62A6d8U6,0,51783482709
5EWXeMJDsd65gHLKfT6EQod4erLuoZj1MmNh1mvbyQx69eUM,10140000000,10001152378
5FEh9dFqsE2fXqkav1VFZJnqR8PmVKJT9pHe6NECKSxJ2pSJ,1238022888,110052587015
5GZ5NomwGDqc1foqRHshbg3Ah2Ssz6tNG3i39xsGbBBEBAiX,0,13639660615
5D2Aj4fWeWWSnh9285H5YAuXwxM6DWmHJAK8abBPVyaXWsDx,0,1025197437057
5EJ3oWKR7KEPmNcYKUcVGtiYRCLWQAD1WDCCTZ55RMMJ9m29,998753475,0
5C5E3wCuGJsBor1zYmYSAtPAvQfGnucYhwpzZK6D3vuZNq94,0,11758482874
5DnVvW2153zR9oXUbB5obuxuu4dq6f2gEnbL3GKio3zGsCxK,0,300000000000
5FWdNh1fo1ReXC5QddTEMjLaetY4UR5MMkVFZMPjfEtP4m9s,0,11048325359
5HNpf9ydo2C2TFBS1frahQeNDVdG2QABGckGsBNKxPq44Mgb,3347451994,0
5EqGuLLkQYNXs1xjzqnw1ttWY9eeAHviFQpxhy3G2GXsQpXv,0,16150324016
5EPaXjmVauqw3MZtD6F7mu6b51rhhKqB5HW3jAd5BcC2ZqWo,0,507733495285
5HVsetk6gMNbGmTNfsjrmcbmYZyatuVsg56mZCZAVGEmcrjv,0,184935620520
5Fmu43qLMNxjwWc7m4uPM6Xr9ATDRKukxZJSc117hqwqnfPh,0,1075227545538
5Hbux8QUKSaEiQ3R6cBuYghXvnHkKYvevVAJezWbuEV5TRRo,0,10023395568
5C5bRUpSbgVrRGeYZg8B3uh7qkWpLZ16RJyv6PZ6WQhrYQuW,10000000000,84906375774
5CCk57vH4CbSXybiUW92NvL1pmZqLRFu5nkFBgtZsAaBCMQ8,0,21233382048
5HVc2NyGF919h4WbV8ejXLMvG1iUBGqVUFwEnuLdbh4pdYt6,0,7481732280257
5CcKzLvNLZkk2eUbzH4svJ19FrNZKNP6JmEomNACcwzzMMfT,0,199660145189
5Gh2apkyHbzsob78yjpLreyjXAiTKb8tb1Ze9DihNZXeta6n,0,2620545046263
5DX82XHkZo5DHvByrs6aFYdwsoZfh1b7G2ZD1GBLfLoJjnwF,0,1106798224173
5CZuBMABu9fVYWoHXZgDtnCLvLdjbXnJCWzbdpNmJKPKYZEQ,0,13362680067
5G41iECb6hLgZqZUSkLLmiZfy9t138qGCyJfouPdnRR8bPFj,0,20115418114470
5En45vBfq4iDxpYqbcT4BPT54p8V6JnYQgym9KCmqKDFHjbZ,0,101239374008
5E7jZQnH2Ysx4mEVMr5tym9SD1r3xTwBgSo28SLgLYGb1cW6,5308972019,0
5HawVwUx5wzmqcjHojGmoG3cspwebqi3eqkFjySS6zR6X5tF,21639474345,0
5E1wnFpFrc1UqE9ADVwMUtHL4UEBE1gPVVu3CPFkn6UBVMtE,0,1565953369200
5FLLENGmzVLjMjrmkFViVapfQkhtUA35CVZR8CF3i9qgYgPW,1071232082,0
5CtBkJvf22w4Npj4MaDAMEcR8cLxhWEzxSQbcAFfHmNUgTPV,0,227452794787
5EWPPuWRD4SjtCw5ZXeLnAAxzcavG4fiCkPrrPPwU66q2KNX,0,99775491535
5EBxcZB9hJsrMaJnxBDrzvwuAFhs5cyPNHf6JvRrpd2vJW14,0,969971638990
5GqLVB9ho3ztEbAHkH6aZD9YxFGoEsudWfW13L5YyZMjeVDu,0,50553072179
5F9YoBC7apUc1eqejfMkggp7yGYSme7GUufW12FMFX1pTzPy,0,19900000000
5FH8faMRS8aR8EZDvkXTBnEEeto4pnaVC1AhKniNoEKvss4A,0,10089228412
5GsZmSHUEX9XZa2TYuf4thK9rLGC1FC1ZLbt63wxRWJ5vahU,14595359325,0
5EnskRmYcfCPY2qhhrrA1v3tbFZTALT2siKyGupJxmP1DubA,0,10536274350
5E7p44NbkJhrpFuGB5kJBE5PeWk56RYBHrNFUABe1gR76z9V,0,331946068927
5Fs4FsAFSWUbKvU7CCoLmzXcJMAJgmo8bHBWRV3yueqkS5oT,0,206739493141
5H6VgxMveGh1tCG2qPfZEhN5trRX2p6DBk44iBFuP2frftPp,0,61120840608
5FZ3ThCqjJ28V2KAMTAbeDr6WKVgzAMFR5XCwfHobCJUWTtj,0,16478944031
5HEDJCiJTfGpmzq485FGWtpRYds78JeMkD9EiL6XL66dfWG3,0,10027558737
5Fsiw8f5FvEFPAhuqN67Y6A3gTcinhXHepxXgSsnrxsTVMv7,0,128512844931
5HotuNzNdeh9ha4N5fqJgZa2o38vpBrWP4euEwfsSx6oFyQd,410047882,0
5Exyar4kUgMtVgSNeeb1nzxQyyJuxmSFnjXHgAka1TneAmx6,0,22772375359425
5EnKYAcJSWQ4TTSN4gBcya5S1vo2S9waw1qDGg45R1ZXtG5b,0,140830147000
5FjmzCpF4iCVrEMJo7M474L51j9idfB6Q4V7G5b1sojWP5KR,0,2105552084925
5FTfUqhZ4kiYMXbu9jKrtDAL62h65u4frDdvedTKZQACb6Gy,0,60220764442
5Hor5gaoGwxmPZ4jwXuwLNPnQtUtKHLx8dENAcQJ5WoXGvgt,0,4552081948687
5DxvhUru2LCHoxAed42C3MvfwJycgy8fAHKEpSu72vqGrkBU,922671897,0
5E1sCde3KBZHnazK6vNMSJnY3os42LyFxEoa3KhbzEMZepvr,0,2457473309073
5DJPz1BztSmwoxLiupNsdrMoC3MXqbaVj93rMYBKdrd5er5p,0,15188237479
5CZcQtKbECcyCwihdyCGv8a1H7vzs3RpAFGy8o8qMCtFP4NY,0,5921159276413
5DGA4JcnS5RavpxwJfadwjzhKMEN1PGT1NHAnmHsnqu4X6Zs,0,11166826384
5EtHT9KBbVaCcUgNsG4aKSq1LCiHP4ToMDX9UJV5KMLw63ts,0,1350000574682
5E4Jr3JJNj2G8Fq85Xfsy3WGLgjBS5E6LvFeLkFwUSK5cGjZ,1614929234,0
5Gjf5kY5grkaKrjjR1cGNyptHMpvmM56fNRqL1Xt4r3z8zjf,0,10352477677
5Do4JCEjixckj84LBhftvgUYYMMneJNoCWsHXS8v1CZcVsGv,2605698734022,0
5Fgt9QJ5ofSph57X5rWNnWL6Pm6ZbdPN3w14ydfZKFWFybWr,0,102315056476
5H3gGx1FyFwKxHcJ4rGt8CNa2mgceAaxJmxcKBqk4dVpAzZY,0,3618621845665
5FYu9AtsmjAZgZj37oGwVNrEwxxptSJLXSd84NUp1Sr1VwgW,0,10136337640
5FgW3wFCie6BFHP8RZFeszihbSKncXS3EcKukiw3oH9vB4gn,0,262014889993
5GNsXy9XhGrzzp34WE915RkzzgZA5Jzc99bch6v5dYMdrzGE,0,537902696144
5HGnHByCjMXawj3xndmJKmW49SgwC62GCtTUrEeQfKavQUMz,13963691009,0
5HK8aY6ZTcRyW6U4RF7XdQVcadybE1DcTZZoadTukhnMPwSk,0,11120706367
5EnKYfURK3GRxUwYANozJUFKAaxBF2pXyEmxkTRNWWtcGSPZ,0,7901073808235
5GRQ6nyE8cFgToGqyG4DdVUapZ2QE1XQPvSTyfjuS8zWnyb6,0,10023039270
5EyDz28qw6gpWG9NC4Jj6tnd6dRpWYhDkDshidTmTLQ7NBhx,0,3463345102170
5HMqnHQNkVXiAvB7deuJg5JPudxR164j5594GHtJYk9HF7tC,0,14010885562
5DJ5qrjUfhJDqAtpSyKbNUZPfr3xvfTRrxQXHxe2hordaFUW,0,18272084317
5GyDPmx9hPKrj79Sn92ZxqWNWnwWhvmVTwPgMa2atrXoYeJk,0,529680308418
5DvibJKhceQ8gk52hoQ4CTbMG1NNMUYPtvDWBhqKs2LVGdr5,100000000,0
5GHtirraLbXNnFMyRrMFY1MfJHpPqZaaNw89n7yGiQx8d4aW,0,265641302020
5GuxbgNVR7U6X7BgVCK8JaLGmkvYfDq2UCzZZ4CDXX7mxKbn,0,11741547834
5CFezFNGVfunfEGfnASkJitNJujzih3pm9SpEC4RRk1THkws,12063581759,0
5DMLi7wPSANfCzx7nF2j2hD8P95AVezNep37XByg5n4ZTpu5,1585556390,594681301190
5F9YDKVjNjk27gyxzJKskh5tP66vjHdRW7bJVEaADW2Anx7H,0,52590135999
5EeDeEwnxhLTUoCpg7mGFoYSfbaexpDfTKA4BoUnbLayuf6v,0,3002807539896
5GeCBvqXvkW1hMfHtQBaCsxCngZKPMqFHJoR4x21gZbWBUxy,0,100729801316
5FgviVHUvpadN35ZaihRpuA8K4wajk6oEPru9pHNBuRJCfrn,20000000000,46752500614
5HVsWN1bg5fwvKzwrqtNqWYf5VjQ1HUQEhzAjZRgy4srggAd,0,89243944793
5CPqoKXqRmCcbxejNzzduBagDqyPvLUZX9KwZA722QC9JPz9,10000000000,0
5DXUCcxQ3cAgaaLjAi9kQpV4wgPCzbXqLRYAPazYuVJpuydQ,0,12401474956
5Hn9NEDQtkDmFfd3BvoSiGzUVP35cxc4zbpG9W5Q7w4k8bh6,0,13713490687
5F6gCZ5tgKgLmkZLnoqygDC6cskarsJn1e6FQyTxbmm8dkmc,0,2677926010610
5H616YgXjX52ypTpaLot5eUvCZQ4kmFiuhkLetirmumQAwd5,0,11141750134
5CfR43jK5FgBRnYijV1UaZJPBF3pSg9yTBJLrvUkhJeei6cn,0,1015201844024
5DV7Q26MNZDyJTmhKit4R4gA4fCTnSUDAm5gqCX1uicU9doR,0,2860229625716
5FvbuEMJTkpXSt1GRkWjMZUh3TRdEyov2Gy1y44uj2ZMCRnc,0,492945429044
5FnxACLZnP85frm22qeo4byE1kgN5ztn4RJDtGTuNviH8hmM,0,612718809976
5GptqjgQq6CbKPFbQfn4sgSRyjLDvrFDV8iBKbyoS6Sw7d5u,249527057751,0
5GHjUwXZtn4DgWRUPqbiEp1AYV4dg9TLFP3ZyzwPjm9NosF9,0,10937276139
5HQyMQa5jNKbNovyEvhhRf3uDfYxEPSz69EFVroyTtwDHDfi,0,11866120175
5FTiVHRACkYuy1zEPMGLp8GbPpddf5gD1A47gxHLCktgG8LK,0,19784594458
5GHcA8Jji1EZHqyLsvBZCsNSP8g15TsYgT88RNQJnnpjKPFt,178766723,170000000000
5CGGsEVqF9VhMNizzgJxWt6DXFkh2yneTaWAAffaYhiT8QdC,0,273094730089
5CcCNqRkUgUnd6y5kTGh3eRgUVZqvwkgEezhBGD2Qb9BRx6v,1084748108,20000000000
5C7LcSV75RKdjH5KsUZVBg9KX2n7qKK9VJqqkgtgwFLbpWqq,0,300000129898
5DU564tLz8dymv1ikTtMakqdLzp1nutrSGUQo67JqeqALpQB,458078340,0
5FnmMuDbP16yY1YDnxn3WTrrUyqZkjMdt3P2qJCvLzryjnFX,0,586158420484
5G9GUykJQoW1qBBM2GvqSDtgoBM9U6XChnJLqM23iKz3Hr8N,0,23336749369779
5EFicbRUuWGorzQzkzCgFQtVYigPb2yrhQDAVJrF7mqRXEuD,0,1829920996976
5G6GoquGzEbyDWXx7A7Fvp1626MZQGmUnojNLek2UiVnYuSn,1032035816196,90000000000
5DcqnBRLhexE3zdQqqupTUqTzXKZaiwuoV5qtjmoEZHH3Lmh,0,1030276332846
5GQi6wsSgf78dxCgtc3zeUmrXTACg8RmpXHYgxCbwFwZRLn7,0,239537357045
5FPLb1UJAuJwLbcw6nBfirqSK4eCFkd8y9MjX8Z4NKFcBVmo,0,10000191132
5EXP6etUcaiQc6HrGZkt5B4BkZiQgMUgieDtYtAGeQyR37g1,0,13963623118
5Eo2EcmAHPdZu83YmvHMes1Df8a79jxH8Kq8HhPQbFwnKAuZ,0,822469509914
5GvaKKEi3R8731y1MpGB3BVR1CHREqZbctbKTAAtsRhXGFFY,0,117997372326
5ELjG7rDGBv7t7YK1yMeGEMw9HXtRYSXDG11tSK5v63DF9dL,0,23625024580
5CwDhKayeSpA9gAznw13UxZ67t1C6uP3Lbe8ug9kan3rvvUm,27048566862,937144464367
5EAEHaeKgu9JyEteqynGpPfxHb7fuX11kg4uzS9u3zEE9bBr,0,73736712076
5HnEv9x2K3bTftMPXwjyVh4isdFj18zQWijRgZG3TrdvmURC,0,10027251826
5FRiGCF7oW9gxdEWRhKrR1VgFhRhqo12WYpkikpB8mZgd4iJ,5819964445,55550245360
5HWQUukoM1bdgk1VyaLZpQP4rewNDDXkw3YYh4FJK9jnAeA7,0,1145605856016
5EvTnCY2Z8GD36oKqaFFK9hP6MEgGRoyXTuFiPMGuxZZh1SW,0,12997003033483
5Cf9V61adqFFCVimge6pa2vST5QwWjHdDAFNP9tu58VyuaZ7,0,96501777879
5FNhJGvys1dw8SB66YxnoiWXgJqNf1N1qZGa5Qgs8FcK5zPL,0,10024575948
5Grkw2XQhadBf2Ecr8wPCGL4gGEzc8Rg1T3Z8TkNmVRTVLei,0,48728654287
5DfFfo7AxJmPzsVLuEjEWhrqdLHXwjZ55PS1visBDDmmhDWf,281288835,0
5GWQXH2Sw7fxhKiMuhBa44cxxy8j1NctCjDQiBdDAHcaw4P3,0,3186220859602
5GGsMhTB8B5rTzZdLQL3asESvPZDLnKXGSFAfTz5iqis9yS2,0,110587808340
5CXjk6xtp88pJBwxRsUeKayC5N8VsSES31iNot69277Aijot,0,377319442120
5DRwzAYEVJGKSxE7RbaiK3cmsH25hgfhEfsVBkiMFuara1Y8,0,20702334536
5CMka2i8B6P6b1WVUFcc5g4bLovBWeKjA4d5yRRnnLvy1M31,27703874438401,0
5CPtti34Khwamx8NZWsjDBioqWG61F3B6W6JAKELsxBgUioa,0,197440716826
5H9Fp5Xkra573sdC3uoDFSmtMVrTPWd2NiEYqEYjfB31KRZC,648104494234,303284291208
5Ejxibj4E7iCZBsusXxcQJQAyfC8moME9244yfjVE3RS73cV,0,10635647559
5C8RPQskJFiMATv4guZb2ZR9xtFeaWdpAC5sHZHgv2ycBuhb,0,13134906356
